CHROM,sw_Str,834927.AvgLD,834931.AvgLD,sSNP,toatalSNP,sSNP/totalSNP,smthedRatio
3,4550001,0,0,0,0,0.0,0.0
3,4560001,0,0,0,0,0.0,0.0
3,4570001,0,0,0,0,0.0,0.0
3,4580001,0,0,0,0,0.0,0.0
3,4590001,0,0,0,0,0.0,0.0
3,4600001,0,0,0,0,0.0,0.0
3,4610001,0,0,0,0,0.0,0.0
3,4620001,0,0,0,0,0.0,0.0
3,4630001,0,0,0,0,0.0,0.0
3,4640001,0,0,0,0,0.0,0.0
3,4650001,0,0,0,0,0.0,0.0
3,4660001,0,0,0,0,0.0,0.0
3,4670001,0,0,0,0,0.0,0.0
3,4680001,0,0,0,0,0.0,0.0
3,4690001,0,0,0,0,0.0,0.0
3,4700001,0,0,0,0,0.0,0.0
3,4710001,0,0,0,0,0.0,0.0
3,4720001,0,0,0,0,0.0,0.0
3,4730001,0,0,0,0,0.0,0.0
3,4740001,0,0,0,0,0.0,0.0
3,4750001,0,0,0,0,0.0,0.0
3,4760001,0,0,0,0,0.0,0.0
3,4770001,0,0,0,0,0.0,0.0
3,4780001,0,0,0,0,0.0,0.0
3,4790001,0,0,0,0,0.0,0.0
3,4800001,0,0,0,0,0.0,0.0
3,4810001,0,0,0,0,0.0,0.0
3,4820001,0,0,0,0,0.0,0.0
3,4830001,0,0,0,0,0.0,0.0
3,4840001,0,0,0,0,0.0,0.0
3,4850001,0,0,0,0,0.0,0.0
3,4860001,0,0,0,0,0.0,0.0
3,4870001,0,0,0,0,0.0,0.0
3,4880001,0,0,0,0,0.0,0.0
3,4890001,0,0,0,0,0.0,0.0
3,4900001,0,0,0,0,0.0,0.0
3,4910001,0,0,0,0,0.0,0.0
3,4920001,0,0,0,0,0.0,0.0
3,4930001,0,0,0,0,0.0,0.0
3,4940001,0,0,0,0,0.0,0.0
3,4950001,0,0,0,0,0.0,0.0
3,4960001,0,0,0,0,0.0,0.0
3,4970001,0,0,0,0,0.0,0.0
3,4980001,0,0,0,0,0.0,0.0
3,4990001,0,0,0,0,0.0,0.0
3,5000001,0,0,0,0,0.0,0.0
3,5010001,0,0,0,0,0.0,0.0
3,5020001,0,0,0,0,0.0,0.0
3,5030001,0,0,0,0,0.0,0.0
3,5040001,0,0,0,0,0.0,0.0
3,5050001,0,0,0,0,0.0,0.0
3,5060001,0,0,0,0,0.0,0.0
3,5070001,0,0,0,0,0.0,0.0
3,5080001,0,0,0,0,0.0,0.0
3,5090001,0,0,0,0,0.0,0.0
3,5100001,0,0,0,0,0.0,0.0
3,5110001,0,0,0,0,0.0,0.0
3,5120001,0,0,0,0,0.0,0.0
3,5130001,0,0,0,0,0.0,0.0
3,5140001,0,0,0,0,0.0,0.0
3,5150001,0,0,0,0,0.0,0.0
3,5160001,0,0,0,0,0.0,0.0
3,5170001,0,0,0,0,0.0,0.0
3,5180001,0,0,0,0,0.0,0.0
3,5190001,0,0,0,0,0.0,0.0
3,5200001,0,0,0,0,0.0,0.0
3,5210001,0,0,0,0,0.0,0.0
3,5220001,0,0,0,0,0.0,0.0
3,5230001,0,0,0,0,0.0,0.0
3,5240001,0,0,0,0,0.0,0.0
3,5250001,0,0,0,0,0.0,0.0
3,5260001,0,0,0,0,0.0,0.0
3,5270001,0,0,0,0,0.0,0.0
3,5280001,0,0,0,0,0.0,0.0
3,5290001,0,0,0,0,0.0,0.0
3,5300001,0,0,0,0,0.0,0.0
3,5310001,0,0,0,0,0.0,0.0
3,5320001,0,0,0,0,0.0,0.0
3,5330001,0,0,0,0,0.0,0.0
3,5340001,0,0,0,0,0.0,0.0
3,5350001,0,0,0,0,0.0,0.0
3,5360001,0,0,0,0,0.0,0.0
3,5370001,0,0,0,0,0.0,0.0
3,5380001,0,0,0,0,0.0,0.0
3,5390001,0,0,0,0,0.0,0.0
3,5400001,0,0,0,0,0.0,0.0
3,5410001,0,0,0,0,0.0,0.0
3,5420001,0,0,0,0,0.0,0.0
3,5430001,0,0,0,0,0.0,0.0
3,5440001,0,0,0,0,0.0,0.0
3,5450001,0,0,0,0,0.0,0.0
3,5460001,0,0,0,0,0.0,0.0
3,5470001,0,0,0,0,0.0,0.0
3,5480001,0,0,0,0,0.0,0.0
3,5490001,0,0,0,0,0.0,0.0
3,5500001,0,0,0,0,0.0,0.0
3,5510001,0,0,0,0,0.0,0.0
3,5520001,0,0,0,0,0.0,0.0
3,5530001,0,0,0,0,0.0,0.0
3,5540001,0,0,0,0,0.0,0.0
3,5550001,0,0,0,0,0.0,0.0
3,5560001,0,0,0,0,0.0,0.0
3,5570001,0,0,0,0,0.0,0.0
3,5580001,0,0,0,0,0.0,0.0
3,5590001,0,0,0,0,0.0,0.0
3,5600001,0,0,0,0,0.0,0.0
3,5610001,0,0,0,0,0.0,0.0
3,5620001,0,0,0,0,0.0,0.0
3,5630001,0,0,0,0,0.0,0.0
3,5640001,0,0,0,0,0.0,0.0
3,5650001,0,0,0,0,0.0,0.0
3,5660001,0,0,0,0,0.0,0.0
3,5670001,0,0,0,0,0.0,0.0
3,5680001,0,0,0,0,0.0,0.0
3,5690001,0,0,0,0,0.0,0.0
3,5700001,0,0,0,0,0.0,0.0
3,5710001,0,0,0,0,0.0,0.0
3,5720001,0,0,0,0,0.0,0.0
3,5730001,0,0,0,0,0.0,0.0
3,5740001,0,0,0,0,0.0,0.0
3,5750001,0,0,0,0,0.0,0.0
3,5760001,0,0,0,0,0.0,0.0
3,5770001,0,0,0,0,0.0,0.0
3,5780001,0,0,0,0,0.0,0.0
3,5790001,0,0,0,0,0.0,0.0
3,5800001,0,0,0,0,0.0,0.0
3,5810001,0,0,0,0,0.0,0.0
3,5820001,0,0,0,0,0.0,0.0
3,5830001,0,0,0,0,0.0,0.0
3,5840001,0,0,0,0,0.0,0.0
3,5850001,0,0,0,0,0.0,0.0
3,5860001,0,0,0,0,0.0,0.0
3,5870001,0,0,0,0,0.0,0.0
3,5880001,0,0,0,0,0.0,0.0
3,5890001,0,0,0,0,0.0,0.0
3,5900001,0,0,0,0,0.0,0.0
3,5910001,0,0,0,0,0.0,0.0
3,5920001,0,0,0,0,0.0,0.0
3,5930001,0,0,0,0,0.0,0.0
3,5940001,0,0,0,0,0.0,0.0
3,5950001,0,0,0,0,0.0,0.0
3,5960001,0,0,0,0,0.0,0.0
3,5970001,0,0,0,0,0.0,0.0
3,5980001,0,0,0,0,0.0,0.0
3,5990001,0,0,0,0,0.0,0.0
3,6000001,0,0,0,0,0.0,0.0
3,6010001,0,0,0,0,0.0,0.0
3,6020001,0,0,0,0,0.0,0.0
3,6030001,0,0,0,0,0.0,0.0
3,6040001,0,0,0,0,0.0,0.0
3,6050001,0,0,0,0,0.0,0.0
3,6060001,0,0,0,0,0.0,0.0
3,6070001,0,0,0,0,0.0,0.0
3,6080001,0,0,0,0,0.0,0.0
3,6090001,0,0,0,0,0.0,0.0
3,6100001,0,0,0,0,0.0,0.0
3,6110001,0,0,0,0,0.0,0.0
3,6120001,0,0,0,0,0.0,0.0
3,6130001,0,0,0,0,0.0,0.0
3,6140001,0,0,0,0,0.0,0.0
3,6150001,0,0,0,0,0.0,0.0
3,6160001,0,0,0,0,0.0,0.0
3,6170001,0,0,0,0,0.0,0.0
3,6180001,0,0,0,0,0.0,0.0
3,6190001,0,0,0,0,0.0,0.0
3,6200001,0,0,0,0,0.0,0.0
3,6210001,0,0,0,0,0.0,0.0
3,6220001,0,0,0,0,0.0,0.0
3,6230001,0,0,0,0,0.0,0.0
3,6240001,0,0,0,0,0.0,0.0
3,6250001,0,0,0,0,0.0,0.0
3,6260001,0,0,0,0,0.0,0.0
3,6270001,0,0,0,0,0.0,0.0
3,6280001,0,0,0,0,0.0,0.0
3,6290001,0,0,0,0,0.0,0.0
3,6300001,0,0,0,0,0.0,0.0
3,6310001,0,0,0,0,0.0,0.0
3,6320001,0,0,0,0,0.0,0.0
3,6330001,0,0,0,0,0.0,0.0
3,6340001,0,0,0,0,0.0,0.0
3,6350001,0,0,0,0,0.0,0.0
3,6360001,0,0,0,0,0.0,0.0
3,6370001,0,0,0,0,0.0,0.0
3,6380001,0,0,0,0,0.0,0.0
3,6390001,0,0,0,0,0.0,0.0
3,6400001,0,0,0,0,0.0,0.0
3,6410001,0,0,0,0,0.0,0.0
3,6420001,0,0,0,0,0.0,0.0
3,6430001,0,0,0,0,0.0,0.0
3,6440001,0,0,0,0,0.0,0.0
3,6450001,0,0,0,0,0.0,0.0
3,6460001,0,0,0,0,0.0,0.0
3,6470001,0,0,0,0,0.0,0.0
3,6480001,0,0,0,0,0.0,0.0
3,6490001,0,0,0,0,0.0,0.0
3,6500001,0,0,0,0,0.0,0.0
3,6510001,0,0,0,0,0.0,0.0
3,6520001,0,0,0,0,0.0,0.0
3,6530001,0,0,0,0,0.0,0.0
3,6540001,0,0,0,0,0.0,0.0
3,6550001,0,0,0,0,0.0,0.0
3,6560001,0,0,0,0,0.0,0.0
3,6570001,0,0,0,0,0.0,0.0
3,6580001,0,0,0,0,0.0,0.0
3,6590001,0,0,0,0,0.0,0.0
3,6600001,0,0,0,0,0.0,0.0
3,6610001,0,0,0,0,0.0,0.0
3,6620001,0,0,0,0,0.0,0.0
3,6630001,0,0,0,0,0.0,0.0
3,6640001,0,0,0,0,0.0,0.0
3,6650001,0,0,0,0,0.0,0.0
3,6660001,0,0,0,0,0.0,0.0
3,6670001,0,0,0,0,0.0,0.0
3,6680001,0,0,0,0,0.0,0.0
3,6690001,0,0,0,0,0.0,0.0
3,6700001,0,0,0,0,0.0,0.0
3,6710001,0,0,0,0,0.0,0.0
3,6720001,0,0,0,0,0.0,0.0
3,6730001,0,0,0,0,0.0,0.0
3,6740001,0,0,0,0,0.0,0.0
3,6750001,0,0,0,0,0.0,0.0
3,6760001,0,0,0,0,0.0,0.0
3,6770001,0,0,0,0,0.0,0.0
3,6780001,0,0,0,0,0.0,0.0
3,6790001,0,0,0,0,0.0,0.0
3,6800001,0,0,0,0,0.0,-0.0008592603200743706
3,6810001,0,0,0,0,0.0,-0.0013812232776634072
3,6820001,0,0,0,0,0.0,-0.001500154056214374
3,6830001,0,0,0,0,0.0,-0.0017965772155245571
3,6840001,0,0,0,0,0.0,-0.0018175826316704136
3,6850001,0,0,0,0,0.0,-0.0016412585896282941
3,6860001,0,0,0,0,0.0,-0.0013653314629777842
3,6870001,0,0,0,0,0.0,-0.0010254593193121215
3,6880001,0,0,0,0,0.0,-0.0006102779176575378
3,6890001,0,0,0,0,0.0,-0.000109601349368828
3,6900001,0,0,0,0,0.0,0.00046540409420662307
3,6910001,0,0,0,0,0.0,0.0010511929294509928
3,6920001,0,0,0,0,0.0,0.0016455445122797888
3,6930001,0,0,0,0,0.0,0.0022475120900443055
3,6940001,0,0,0,0,0.0,0.0028607255109827394
3,6950001,0,0,0,0,0.0,0.0034764163910590545
3,6960001,0,0,0,0,0.0,0.004094183493682346
3,6970001,0,0,0,0,0.0,0.004707455284434392
3,6980001,0,0,0,0,0.0,0.005313899251906808
3,6990001,0,0,0,0,0.0,0.005910089012326449
3,7000001,0,0,0,0,0.0,0.006501490650552906
3,7010001,0,0,0,0,0.0,0.007076931276786939
3,7020001,0,0,0,0,0.0,0.007637494533075202
3,7030001,0,0,0,0,0.0,0.008182415370197605
3,7040001,0,0,0,0,0.0,0.00870563845072362
3,7050001,48,50,1,31,0.03225806451612903,0.009212072826630545
3,7060001,45,47,1,38,0.02631578947368421,0.009697980055855843
3,7070001,36,36,1,61,0.01639344262295082,0.01015427434151652
3,7080001,40,41,2,77,0.025974025974025976,0.010592769632825958
3,7090001,44,46,2,98,0.02040816326530612,0.010993945142091401
3,7100001,45,46,2,122,0.01639344262295082,0.01135741592630651
3,7110001,44,45,2,133,0.015037593984962405,0.011675492361888851
3,7120001,44,45,2,137,0.014598540145985401,0.011946309373157006
3,7130001,44,45,2,148,0.013513513513513514,0.011917005152959133
3,7140001,44,45,2,171,0.011695906432748537,0.011808175143713687
3,7150001,44,46,2,204,0.00980392156862745,0.01171517209641746
3,7160001,44,46,2,204,0.00980392156862745,0.011522670551245139
3,7170001,44,46,2,204,0.00980392156862745,0.011035316357134888
3,7180001,44,46,2,205,0.00975609756097561,0.010616471302325802
3,7190001,45,47,2,211,0.009478672985781991,0.010257243207858981
3,7200001,45,47,2,213,0.009389671361502348,0.00991744141455665
3,7210001,46,48,2,217,0.009216589861751152,0.009630063107002648
3,7220001,46,48,2,218,0.009174311926605505,0.009442229974356984
3,7230001,46,48,2,219,0.0091324200913242,0.009296995671177807
3,7240001,46,48,2,219,0.0091324200913242,0.00922147890452739
3,7250001,46,48,2,226,0.008849557522123894,0.009192883946484369
3,7260001,46,48,2,226,0.008849557522123894,0.009191388985277408
3,7270001,45,47,2,229,0.008733624454148471,0.009257589557649836
3,7280001,45,47,2,234,0.008547008547008548,0.009343036310782826
3,7290001,45,48,2,236,0.00847457627118644,0.009458335670717983
3,7300001,46,48,2,246,0.008130081300813009,0.009592302085376484
3,7310001,47,49,2,257,0.007782101167315175,0.010784071656014083
3,7320001,47,49,2,262,0.007633587786259542,0.011977605570653527
3,7330001,47,49,2,288,0.006944444444444444,0.013008777712365206
3,7340001,47,49,2,295,0.006779661016949152,0.014447281864196913
3,7350001,47,50,2,306,0.006535947712418301,0.015847100741989598
3,7360001,48,50,2,309,0.006472491909385114,0.017223158040881825
3,7370001,48,50,2,312,0.00641025641025641,0.018634021811633553
3,7380001,47,49,5,317,0.015772870662460567,0.020061672336124013
3,7390001,47,49,6,320,0.01875,0.02151660896651364
3,7400001,47,49,6,322,0.018633540372670808,0.022903055162037327
3,7410001,48,50,8,353,0.0226628895184136,0.02427024161488527
3,7420001,47,50,16,461,0.03470715835140998,0.02566352378733968
3,7430001,47,48,22,621,0.03542673107890499,0.027069767174886288
3,7440001,47,49,23,633,0.036334913112164295,0.028485695479354846
3,7450001,47,49,25,647,0.03863987635239567,0.02989461655017761
3,7460001,47,49,26,652,0.03987730061349693,0.03128770365779979
3,7470001,47,49,26,662,0.03927492447129909,0.0326537508208997
3,7480001,47,50,28,694,0.040345821325648415,0.03398800543054718
3,7490001,47,50,28,695,0.04028776978417266,0.03528224676151537
3,7500001,48,50,29,712,0.04073033707865169,0.03652815963667118
3,7510001,48,50,30,720,0.041666666666666664,0.03770890816422347
3,7520001,48,50,30,733,0.040927694406548434,0.03882429542703993
3,7530001,48,51,31,747,0.041499330655957165,0.0398657198010349
3,7540001,48,51,31,748,0.04144385026737968,0.04081897356897269
3,7550001,48,51,31,748,0.04144385026737968,0.041678904365664314
3,7560001,48,51,31,750,0.04133333333333333,0.04242848354357945
3,7570001,48,51,31,751,0.041278295605858856,0.04305773841366146
3,7580001,48,51,31,754,0.04111405835543767,0.04356461398432369
3,7590001,48,51,31,758,0.040897097625329816,0.04392672603134532
3,7600001,48,51,31,758,0.040897097625329816,0.0441420553355629
3,7610001,48,51,31,759,0.04084321475625823,0.04420463719972621
3,7620001,48,51,31,761,0.040735873850197106,0.04410670587220674
3,7630001,48,51,32,764,0.041884816753926704,0.04383919879599673
3,7640001,48,51,32,766,0.04177545691906005,0.04369573972639185
3,7650001,48,50,34,775,0.04387096774193548,0.04352161826052719
3,7660001,48,50,34,776,0.04381443298969072,0.04322341485714943
3,7670001,48,51,34,779,0.043645699614890884,0.04293229676030245
3,7680001,48,51,34,779,0.043645699614890884,0.0428398703191492
3,7690001,48,51,34,783,0.04342273307790549,0.04276262252795588
3,7700001,48,51,34,787,0.043202033036848796,0.04269260942727564
3,7710001,48,51,34,788,0.04314720812182741,0.04268102889045733
3,7720001,48,50,34,789,0.043092522179974654,0.042702948950320535
3,7730001,48,51,34,790,0.043037974683544304,0.0427056765360744
3,7740001,48,51,34,791,0.04298356510745891,0.04273516495307824
3,7750001,48,51,34,791,0.04298356510745891,0.04275987458135527
3,7760001,48,51,34,791,0.04298356510745891,0.042793175127268976
3,7770001,48,51,34,791,0.04298356510745891,0.04285567315482923
3,7780001,48,51,34,793,0.04287515762925599,0.0429042134905966
3,7790001,48,51,34,793,0.04287515762925599,0.04297016089664227
3,7800001,48,51,34,793,0.04287515762925599,0.043040180839518646
3,7810001,48,51,34,793,0.04287515762925599,0.043102424585296645
3,7820001,48,51,34,793,0.04287515762925599,0.04315298608414443
3,7830001,48,51,34,794,0.042821158690176324,0.04319399813998131
3,7840001,48,51,34,798,0.042606516290726815,0.0432209635831205
3,7850001,48,51,34,798,0.042606516290726815,0.04323055976124971
3,7860001,48,50,34,802,0.04239401496259352,0.04322917310983311
3,7870001,48,51,34,804,0.04228855721393035,0.04321668294802378
3,7880001,48,50,34,806,0.04218362282878412,0.04315645692164812
3,7890001,48,50,34,806,0.04218362282878412,0.04312455648374345
3,7900001,48,50,34,809,0.042027194066749075,0.043084594105931205
3,7910001,48,50,34,809,0.042027194066749075,0.043109383962259586
3,7920001,48,51,34,811,0.04192355117139334,0.04313664356280128
3,7930001,48,51,37,821,0.04506699147381242,0.04316385857354392
3,7940001,48,51,37,831,0.044524669073405534,0.04316648680342712
3,7950001,48,51,37,832,0.04447115384615385,0.043141922631914624
3,7960001,48,51,37,835,0.04431137724550898,0.043126305612269766
3,7970001,48,51,37,837,0.04420549581839905,0.04311998630225982
3,7980001,48,51,37,840,0.04404761904761905,0.043097675187310516
3,7990001,48,51,37,841,0.04399524375743163,0.043121756669481794
3,8000001,48,51,37,842,0.043942992874109264,0.043203104301040074
3,8010001,48,51,37,842,0.043942992874109264,0.043279458409420365
3,8020001,48,51,37,844,0.04383886255924171,0.04332423735893659
3,8030001,48,51,37,851,0.043478260869565216,0.043372064255782355
3,8040001,49,52,37,855,0.04327485380116959,0.04341871402630782
3,8050001,49,52,37,863,0.04287369640787949,0.043463948608725836
3,8060001,49,52,37,863,0.04287369640787949,0.04351000320564386
3,8070001,49,52,37,863,0.04287369640787949,0.043556187613935114
3,8080001,49,52,37,864,0.04282407407407408,0.04354679902200622
3,8090001,49,52,37,865,0.04277456647398844,0.04354356016153919
3,8100001,49,52,37,866,0.042725173210161664,0.043540355732325696
3,8110001,48,52,37,868,0.04262672811059908,0.04354225808413842
3,8120001,49,52,37,872,0.04243119266055046,0.04354423076916296
3,8130001,49,52,38,874,0.043478260869565216,0.043544806236299194
3,8140001,49,52,38,876,0.04337899543378995,0.04351650820059957
3,8150001,49,52,38,877,0.043329532497149374,0.04349559373381892
3,8160001,49,52,38,880,0.04318181818181818,0.04344819105597415
3,8170001,49,52,38,880,0.04318181818181818,0.04341896344370313
3,8180001,49,52,38,881,0.043132803632236094,0.043337990659801706
3,8190001,49,52,39,883,0.044167610419026046,0.04337890696208752
3,8200001,49,52,40,884,0.04524886877828054,0.04340722135967605
3,8210001,49,52,40,886,0.045146726862302484,0.04346373982063803
3,8220001,49,52,40,886,0.045146726862302484,0.043549883046127266
3,8230001,49,52,41,890,0.046067415730337076,0.04365588665378084
3,8240001,49,52,41,915,0.04480874316939891,0.04380137718758076
3,8250001,51,54,41,957,0.042842215256008356,0.043985800265659965
3,8260001,51,54,41,957,0.042842215256008356,0.04415361516240133
3,8270001,51,54,42,958,0.04384133611691023,0.04433955204905793
3,8280001,51,54,42,960,0.04375,0.04451270726964821
3,8290001,51,54,42,962,0.04365904365904366,0.044686564389325514
3,8300001,51,54,42,962,0.04365904365904366,0.04483896512187149
3,8310001,51,54,42,964,0.043568464730290454,0.0449662122356121
3,8320001,51,54,42,966,0.043478260869565216,0.045110325420455136
3,8330001,51,54,44,968,0.045454545454545456,0.045265051929043155
3,8340001,51,54,44,968,0.045454545454545456,0.04540581513329046
3,8350001,51,54,44,968,0.045454545454545456,0.045462869664711844
3,8360001,51,54,44,968,0.045454545454545456,0.04554718498140021
3,8370001,51,54,44,970,0.04536082474226804,0.0456070713079451
3,8380001,51,54,44,970,0.04536082474226804,0.045693139102316524
3,8390001,51,54,45,971,0.046343975283213185,0.045841421309092065
3,8400001,51,54,45,973,0.046248715313463515,0.04599441477454882
3,8410001,51,54,46,975,0.04717948717948718,0.04618009892224764
3,8420001,51,54,46,984,0.046747967479674794,0.04639159420634327
3,8430001,51,54,48,986,0.0486815415821501,0.04662799000389404
3,8440001,51,54,48,992,0.04838709677419355,0.046839212001483284
3,8450001,51,54,49,995,0.04924623115577889,0.047117590536772065
3,8460001,51,54,49,996,0.04919678714859438,0.04746176279608747
3,8470001,51,54,49,1002,0.04890219560878244,0.04781312130343863
3,8480001,51,54,49,1002,0.04890219560878244,0.04819768550605403
3,8490001,51,54,49,1020,0.04803921568627451,0.04864502584928332
3,8500001,51,54,49,1041,0.04707012487992315,0.04908332587948716
3,8510001,51,54,50,1043,0.04793863854266539,0.0494560152002064
3,8520001,51,54,50,1048,0.04770992366412214,0.04981963570190403
3,8530001,51,54,51,1053,0.04843304843304843,0.05020699135882946
3,8540001,51,54,51,1053,0.04843304843304843,0.050608835580547226
3,8550001,51,54,52,1054,0.04933586337760911,0.05100379020212276
3,8560001,51,54,53,1055,0.05023696682464455,0.0514106043117186
3,8570001,51,54,53,1058,0.0500945179584121,0.051826684494234485
3,8580001,51,54,53,1058,0.0500945179584121,0.052241860945267414
3,8590001,51,54,54,1061,0.05089538171536286,0.0526987155210525
3,8600001,51,54,58,1066,0.054409005628517824,0.05316619108611456
3,8610001,51,54,58,1066,0.054409005628517824,0.053593323627719056
3,8620001,51,54,60,1068,0.056179775280898875,0.05403243474176736
3,8630001,51,54,60,1068,0.056179775280898875,0.05445180550221423
3,8640001,51,54,60,1068,0.056179775280898875,0.05487845132801392
3,8650001,51,54,61,1069,0.05706267539756782,0.05531539828281236
3,8660001,51,54,61,1070,0.05700934579439252,0.055447993004490805
3,8670001,51,54,61,1071,0.05695611577964519,0.05550393563725389
3,8680001,51,54,61,1071,0.05695611577964519,0.055367736746372395
3,8690001,51,54,63,1074,0.05865921787709497,0.0550606041723999
3,8700001,51,54,63,1078,0.05844155844155844,0.05495846797479605
3,8710001,51,54,63,1079,0.05838739573679333,0.0548173171275477
3,8720001,51,54,64,1081,0.05920444033302498,0.05479811912404749
3,8730001,51,54,64,1081,0.05920444033302498,0.05492774047448427
3,8740001,51,54,64,1083,0.05909510618651893,0.055252168325921745
3,8750001,51,54,64,1083,0.05909510618651893,0.05568912709652954
3,8760001,51,54,65,1084,0.05996309963099631,0.05627402695600735
3,8770001,51,54,66,1087,0.06071757129714812,0.05694220777738104
3,8780001,51,54,67,1090,0.061467889908256884,0.05782124106098142
3,8790001,51,54,67,1090,0.061467889908256884,0.05901016552119396
3,8800001,51,55,68,1095,0.062100456621004566,0.06015397083904872
3,8810001,51,55,68,1095,0.062100456621004566,0.06143120415836147
3,8820001,51,55,68,1098,0.061930783242258654,0.06282023184933948
3,8830001,51,55,68,1098,0.061930783242258654,0.06452442571260995
3,8840001,51,55,69,1101,0.06267029972752043,0.06652543667136646
3,8850001,51,55,69,1102,0.06261343012704174,0.0687256943773096
3,8860001,51,55,71,1104,0.06431159420289854,0.0714029514601929
3,8870001,51,55,71,1105,0.06425339366515836,0.07448117341706965
3,8880001,51,55,72,1106,0.0650994575045208,0.07798495201283545
3,8890001,51,55,72,1107,0.06504065040650407,0.08167360163954172
3,8900001,51,55,73,1108,0.06588447653429604,0.0855932852319867
3,8910001,52,55,89,1149,0.07745865970409051,0.0900417065843804
3,8920001,52,56,101,1203,0.08395677472984206,0.0947947200537007
3,8930001,52,57,117,1239,0.09443099273607748,0.09975317052292589
3,8940001,52,57,149,1370,0.10875912408759124,0.10494712085559947
3,8950001,52,56,159,1455,0.10927835051546392,0.11032532742091565
3,8960001,52,56,179,1493,0.11989283322170127,0.1159292421364732
3,8970001,52,57,191,1525,0.12524590163934426,0.12165621219016552
3,8980001,53,57,203,1564,0.12979539641943735,0.1273709081911852
3,8990001,52,57,219,1644,0.1332116788321168,0.13315209121867427
3,9000001,53,57,233,1680,0.1386904761904762,0.138974198050156
3,9010001,53,58,244,1707,0.14294083186877563,0.1448209767414969
3,9020001,53,57,273,1799,0.1517509727626459,0.15051949405185377
3,9030001,53,57,285,1831,0.15565264882577826,0.15624284433291522
3,9040001,52,57,299,1906,0.15687303252885623,0.16200698125169496
3,9050001,52,57,336,1976,0.1700404858299595,0.1678742494085366
3,9060001,52,57,368,2051,0.17942467089224767,0.1738110963241293
3,9070001,52,58,408,2139,0.19074333800841514,0.1795380542689034
3,9080001,52,58,419,2153,0.19461216906641896,0.18492547363937856
3,9090001,52,58,443,2227,0.19892231701841043,0.18998445621219096
3,9100001,52,58,479,2308,0.20753899480069324,0.19477428659839247
3,9110001,52,58,491,2341,0.20973942759504485,0.19927606271380224
3,9120001,52,58,496,2357,0.21043699618158676,0.20341010431711337
3,9130001,52,58,502,2377,0.2111905763567522,0.2072218777004089
3,9140001,53,59,529,2426,0.21805441055234956,0.21070253030458294
3,9150001,52,58,554,2481,0.22329705763804916,0.21374068179168124
3,9160001,52,58,560,2567,0.218153486560187,0.21629001415553942
3,9170001,52,58,584,2679,0.21799178798058977,0.2185536964913477
3,9180001,52,57,610,2771,0.2201371346084446,0.22071807530305557
3,9190001,51,57,619,2810,0.2202846975088968,0.22270549049025248
3,9200001,52,57,642,2878,0.22307157748436415,0.22452476551433875
3,9210001,52,57,650,2934,0.22154055896387184,0.22618472383668906
3,9220001,52,58,668,3005,0.22229617304492513,0.2276941889186782
3,9230001,52,57,703,3084,0.22795071335927367,0.2290619842216809
3,9240001,52,57,724,3153,0.22962258166825245,0.23029693320707195
3,9250001,52,57,737,3190,0.23103448275862068,0.23140785933622612
3,9260001,52,58,748,3224,0.23200992555831265,0.23240358607051817
3,9270001,52,58,792,3310,0.23927492447129908,0.23329293687132283
3,9280001,52,58,810,3373,0.24014230655203084,0.23408473520001494
3,9290001,52,59,822,3436,0.23923166472642607,0.2347878045179691
3,9300001,51,58,829,3550,0.23352112676056339,0.23541096828656025
3,9310001,51,56,847,3729,0.22713864306784662,0.23596304996716305
3,9320001,51,56,858,3766,0.22782793414763675,0.2364528730211523
3,9330001,51,56,885,3816,0.2319182389937107,0.23688926090990278
3,9340001,51,57,910,3869,0.23520289480485915,0.23728103709478918
3,9350001,51,57,930,3934,0.2364006100660905,0.23763702503718628
3,9360001,51,57,943,3991,0.23628163367577049,0.23796604819846887
3,9370001,51,58,979,4083,0.23977467548371295,0.23827693004001174
3,9380001,51,58,994,4158,0.23905723905723905,0.23857849402318962
3,9390001,51,57,1002,4208,0.23811787072243346,0.2388795636093773
3,9400001,51,57,1015,4251,0.23876734885909198,0.23918896225994943
3,9410001,51,57,1033,4288,0.24090485074626866,0.23951551343628086
3,9420001,51,58,1045,4220,0.2476303317535545,0.2398680405997463
4,1,0,0,0,0,0.09090909090909091,0.09090909090909098
4,10001,0,0,0,0,0.09090909090909091,0.09090909090909098
4,20001,0,0,0,0,0.09090909090909091,0.09090909090909098
4,30001,0,0,0,0,0.09090909090909091,0.09090909090909097
4,40001,0,0,0,0,0.09090909090909091,0.09090909090909097
4,50001,0,0,0,0,0.09090909090909091,0.09090909090909097
4,60001,0,0,0,0,0.09090909090909091,0.09090909090909097
4,70001,0,0,0,0,0.09090909090909091,0.09090909090909097
4,80001,0,0,0,0,0.09090909090909091,0.09090909090909095
4,90001,0,0,0,0,0.09090909090909091,0.09090909090909095
4,100001,0,0,0,0,0.09090909090909091,0.09090909090909095
4,110001,0,0,0,0,0.09090909090909091,0.09090909090909095
4,120001,0,0,0,0,0.09090909090909091,0.09090909090909094
4,130001,0,0,0,0,0.09090909090909091,0.09090909090909094
4,140001,0,0,0,0,0.09090909090909091,0.09090909090909094
4,150001,0,0,0,0,0.09090909090909091,0.09090909090909094
4,160001,0,0,0,0,0.09090909090909091,0.09090909090909093
4,170001,0,0,0,0,0.09090909090909091,0.09090909090909093
